waterbodyID,stationID,sampleID,sampleDate,analysisID,analysisDate,analystName,frozen,filtered,dilution,sampleTemperatureC,ChlaUGL,PhycoUGL,analysisRep,fluorometerType,photosAnalysis,commentAnalysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,1,09/04/2015,844,11/03/2015,Sophie Fournier,Yes,No,1:2,23,0.5,16.71,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,2,09/04/2015,845,11/03/2015,Sophie Fournier,Yes,No,1:2,22.9,0.4,14.02,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,3,09/04/2015,846,11/03/2015,Sophie Fournier,Yes,No,1:2,23.1,0.45,4,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,A,09/04/2015,847,11/03/2015,Sophie Fournier,Yes,No,1:2,21.6,0.52,5.5,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,B,09/04/2015,848,11/03/2015,Sophie Fournier,Yes,No,1:2,23,0.5,15.37,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,C,09/04/2015,849,11/03/2015,Sophie Fournier,Yes,No,1:2,23,0.57,18.05,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,B,09/04/2015,850,11/03/2015,Sophie Fournier,Yes,No,1:4,23,0.2,5.5,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,B,09/04/2015,851,11/03/2015,Sophie Fournier,Yes,No,1:4,23,0.2,5.5,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,B,09/04/2015,852,11/03/2015,Sophie Fournier,Yes,No,1:8,23,0.12,12.68,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,B,09/04/2015,853,11/03/2015,Sophie Fournier,Yes,No,1:8,23,0.12,12.68,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_N,1,09/25/2015,494,09/25/2015,Vuarnelle Urena,No,No,1:1,24.2,1.89,19.4,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,1,09/25/2015,495,09/25/2015,Vuarnelle Urena,No,No,1:1,24.1,1.17,19.4,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,2,09/25/2015,496,09/25/2015,Vuarnelle Urena,No,No,1:1,23.9,1.34,34.17,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,3,09/25/2015,497,09/25/2015,Vuarnelle Urena,No,No,1:1,24,1.22,20.74,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,A,09/25/2015,498,09/25/2015,Vuarnelle Urena,No,No,1:1,24,1.29,30.14,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,B,09/25/2015,499,09/25/2015,Vuarnelle Urena,No,No,1:1,24.2,1.02,15.37,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,C,09/25/2015,500,09/25/2015,Vuarnelle Urena,No,No,1:1,24.1,1.17,24.77,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_N,1,09/25/2015,501,09/25/2015,Vuarnelle Urena,No,No,1:2,24.2,0.55,20.47,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,1,09/25/2015,502,09/25/2015,Vuarnelle Urena,No,No,1:2,24.1,0.55,20.74,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,2,09/25/2015,503,09/25/2015,Vuarnelle Urena,No,No,1:2,23.9,0.77,28.8,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,3,09/25/2015,504,09/25/2015,Vuarnelle Urena,No,No,1:2,24,0.7,18.05,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,A,09/25/2015,505,09/25/2015,Vuarnelle Urena,No,No,1:2,24,0.72,27.46,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,B,09/25/2015,506,09/25/2015,Vuarnelle Urena,No,No,1:2,24.2,0.62,11.34,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,C,09/25/2015,507,09/25/2015,Vuarnelle Urena,No,No,1:2,24.1,0.65,27.46,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_N,1,09/25/2015,508,09/25/2015,Vuarnelle Urena,No,No,1:4,24.2,0.42,22.08,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_N,1,09/25/2015,509,09/25/2015,Vuarnelle Urena,No,No,1:4,24.2,0.42,22.08,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,1,09/25/2015,510,09/25/2015,Vuarnelle Urena,No,No,1:4,24.1,0.27,14.02,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,1,09/25/2015,511,09/25/2015,Vuarnelle Urena,No,No,1:4,24.1,0.27,14.02,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,C,09/25/2015,512,09/25/2015,Vuarnelle Urena,No,No,1:4,24.1,0.5,26.11,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,C,09/25/2015,513,09/25/2015,Vuarnelle Urena,No,No,1:4,24.1,0.5,26.11,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_N,1,09/25/2015,514,09/25/2015,Vuarnelle Urena,No,No,1:8,24.2,0.37,20.74,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_N,1,09/25/2015,515,09/25/2015,Vuarnelle Urena,No,No,1:8,24.2,0.37,20.74,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_N,1,09/25/2015,516,09/25/2015,Vuarnelle Urena,No,No,1:16,24.2,0.28,27.46,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_N,1,09/25/2015,517,09/25/2015,Vuarnelle Urena,No,No,1:16,24.2,0.28,27.46,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_N,1,09/25/2015,518,09/25/2015,Vuarnelle Urena,No,No,1:32,24.2,0.05,19.4,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_N,1,09/25/2015,519,09/25/2015,Vuarnelle Urena,No,No,1:32,24.2,0.05,19.4,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_N,1,09/25/2015,520,09/25/2015,Vuarnelle Urena,No,No,1:64,24.2,0.07,18.05,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_N,1,09/25/2015,521,09/25/2015,Vuarnelle Urena,No,No,1:64,24.2,0.07,18.05,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,A,09/25/2015,854,11/03/2015,Sophie Fournier,Yes,No,1:1,23.2,0.92,26.11,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,B,09/25/2015,855,11/03/2015,Sophie Fournier,Yes,No,1:1,23.1,0.75,4,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,C,09/25/2015,856,11/03/2015,Sophie Fournier,Yes,No,1:1,23.2,1.19,38.2,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,A,09/25/2015,857,11/03/2015,Sophie Fournier,Yes,No,1:2,23.2,0.47,24.77,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,B,09/25/2015,858,11/03/2015,Sophie Fournier,Yes,No,1:2,23.1,0.3,4,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,C,09/25/2015,859,11/03/2015,Sophie Fournier,Yes,No,1:2,23.2,0.62,36.86,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,A,09/25/2015,860,11/03/2015,Sophie Fournier,Yes,No,1:4,23.2,0.22,23.43,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,A,09/25/2015,861,11/03/2015,Sophie Fournier,Yes,No,1:4,23.2,0.22,23.43,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,C,09/25/2015,862,11/03/2015,Sophie Fournier,Yes,No,1:4,23.2,0.4,35.52,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,C,09/25/2015,863,11/03/2015,Sophie Fournier,Yes,No,1:4,23.2,0.4,35.52,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,A,09/25/2015,864,11/03/2015,Sophie Fournier,Yes,No,1:8,23.2,0.1,20.74,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,A,09/25/2015,865,11/03/2015,Sophie Fournier,Yes,No,1:8,23.2,0.1,20.74,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,C,09/25/2015,866,11/03/2015,Sophie Fournier,Yes,No,1:8,23.2,0.3,34.17,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,C,09/25/2015,867,11/03/2015,Sophie Fournier,Yes,No,1:8,23.2,0.3,34.17,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_N,1,09/25/2015,868,11/06/2015,Vuarnelle Urena,Yes,No,1:1,23.8,0.77,8.5,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,1,09/25/2015,869,11/06/2015,Vuarnelle Urena,Yes,No,1:1,23.8,0.92,11.34,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,2,09/25/2015,870,11/06/2015,Vuarnelle Urena,Yes,No,1:1,23.7,0.72,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,3,09/25/2015,871,11/06/2015,Vuarnelle Urena,Yes,No,1:1,23.7,0.72,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_N,1,09/25/2015,872,11/06/2015,Vuarnelle Urena,Yes,No,1:2,23.8,0.27,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,1,09/25/2015,873,11/06/2015,Vuarnelle Urena,Yes,No,1:2,23.8,0.47,19.4,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,2,09/25/2015,874,11/06/2015,Vuarnelle Urena,Yes,No,1:2,23.7,0.3,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,3,09/25/2015,875,11/06/2015,Vuarnelle Urena,Yes,No,1:2,23.7,0.35,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,1,09/25/2015,876,11/06/2015,Vuarnelle Urena,Yes,No,1:4,23.8,0.22,12.68,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,1,09/25/2015,877,11/06/2015,Vuarnelle Urena,Yes,No,1:4,23.8,0.22,12.68,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,1,09/25/2015,878,11/06/2015,Vuarnelle Urena,Yes,No,1:8,23.8,0.1,11.34,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,1,09/25/2015,879,11/06/2015,Vuarnelle Urena,Yes,No,1:8,23.8,0.1,11.34,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_N,1,10/20/2015,626,10/20/2015,Vuarnelle Urena,No,No,1:1,18.4,1.47,28.8,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,1,10/20/2015,627,10/20/2015,Vuarnelle Urena,No,No,1:1,17.8,1.12,19.4,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,2,10/20/2015,628,10/20/2015,Vuarnelle Urena,No,No,1:1,17.3,1.52,23.43,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,3,10/20/2015,629,10/20/2015,Vuarnelle Urena,No,No,1:1,18.3,1.34,18.05,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,A,10/20/2015,630,10/20/2015,Vuarnelle Urena,No,No,1:1,17.5,2.31,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,B,10/20/2015,631,10/20/2015,Vuarnelle Urena,No,No,1:1,17,16.71,18.05,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,C,10/20/2015,632,10/20/2015,Vuarnelle Urena,No,No,1:1,17.3,1.34,32.83,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_N,1,10/20/2015,633,10/20/2015,Vuarnelle Urena,No,No,1:2,18.4,0.72,30.14,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,1,10/20/2015,634,10/20/2015,Vuarnelle Urena,No,No,1:2,17.8,0.9,18.05,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,2,10/20/2015,635,10/20/2015,Vuarnelle Urena,No,No,1:2,17.3,1.14,26.11,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,3,10/20/2015,636,10/20/2015,Vuarnelle Urena,No,No,1:2,18.3,0.65,16.71,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,A,10/20/2015,637,10/20/2015,Vuarnelle Urena,No,No,1:2,17.5,0.6,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,B,10/20/2015,638,10/20/2015,Vuarnelle Urena,No,No,1:2,17,0.4,14.02,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,C,10/20/2015,639,10/20/2015,Vuarnelle Urena,No,No,1:2,17.3,0.8,24.77,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,2,10/20/2015,640,10/20/2015,Vuarnelle Urena,No,No,1:4,17.3,0.4,28.8,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,2,10/20/2015,641,10/20/2015,Vuarnelle Urena,No,No,1:4,17.3,0.4,28.8,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,2,10/20/2015,642,10/20/2015,Vuarnelle Urena,No,No,1:8,17.3,0.42,18.05,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,2,10/20/2015,643,10/20/2015,Vuarnelle Urena,No,No,1:8,17.3,0.42,18.05,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_N,1,10/20/2015,1005,12/01/2015,Vuarnelle Urena,Yes,No,1:1,21.5,0.8,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,1,10/20/2015,1006,12/01/2015,Vuarnelle Urena,Yes,No,1:1,21.3,0.87,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,2,10/20/2015,1007,12/01/2015,Vuarnelle Urena,Yes,No,1:1,21.4,0.75,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,3,10/20/2015,1008,12/01/2015,Vuarnelle Urena,Yes,No,1:1,21.4,0.75,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,A,10/20/2015,1009,12/01/2015,Vuarnelle Urena,Yes,No,1:1,21.5,0.87,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,B,10/20/2015,1010,12/01/2015,Vuarnelle Urena,Yes,No,1:1,21.4,0.87,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,C,10/20/2015,1011,12/01/2015,Vuarnelle Urena,Yes,No,1:1,21.3,0.85,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,3,10/20/2015,1012,12/01/2015,Vuarnelle Urena,Yes,No,1:2,21.4,0.35,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,C,10/20/2015,1013,12/01/2015,Vuarnelle Urena,Yes,No,1:2,21.3,0.45,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_N,1,10/20/2015,1014,12/01/2015,Vuarnelle Urena,Yes,No,1:2,21.5,0.4,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,1,10/20/2015,1015,12/01/2015,Vuarnelle Urena,Yes,No,1:2,21.3,0.42,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,2,10/20/2015,1016,12/01/2015,Vuarnelle Urena,Yes,No,1:2,21.4,0.28,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,A,10/20/2015,1017,12/01/2015,Vuarnelle Urena,Yes,No,1:2,21.5,0.42,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-15,WW68_O,B,10/20/2015,1018,12/01/2015,Vuarnelle Urena,Yes,No,1:2,21.4,0.42,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,STD_B,,05/20/2015,1019,12/01/2015,Vuarnelle Urena,No,No,1:1,,14.33,48.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,STD_H,,05/20/2015,,12/01/2015,Vuarnelle Urena,No,No,1:1,,47.17,76.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,STD_L,,05/20/2015,,12/01/2015,Vuarnelle Urena,No,No,1:1,,16.52,328.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,STD_Blue,,07/06/2015,880,11/06/2015,Vuarnelle Urena,No,No,1:1,,16.22,112.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,STD_Green,,07/07/2015,881,11/06/2015,Vuarnelle Urena,No,No,1:1,,22.64,1176.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,STD_Yellow,,07/08/2015,882,11/06/2015,Vuarnelle Urena,No,No,1:1,,18.06,132.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,STD_Orange,,07/09/2015,883,11/06/2015,Vuarnelle Urena,No,No,1:1,,30.53,1823.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,STD_Red,,07/10/2015,884,11/06/2015,Vuarnelle Urena,No,No,1:1,,19.83,222.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,STD_Brown,,07/11/2015,885,11/06/2015,Vuarnelle Urena,No,No,1:1,,103.83,9375.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,STD_White,,07/12/2015,886,11/06/2015,Vuarnelle Urena,No,No,1:1,,13.9,75.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,STD_Pink,,07/13/2015,887,11/06/2015,Vuarnelle Urena,No,No,1:1,,209.13,19813.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,STD_Grey,,07/14/2015,888,11/06/2015,Vuarnelle Urena,No,No,1:1,,20.3,337.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,STD_White,,07/15/2015,889,11/06/2015,Vuarnelle Urena,No,No,1:1,,14.65,58.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,STD_Green,,07/16/2015,890,11/06/2015,Vuarnelle Urena,No,No,1:1,,47.74,3897.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,STD_Blue,,07/17/2015,891,11/06/2015,Vuarnelle Urena,No,No,1:1,,16.67,329.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,STD_Blue,,07/18/2015,910,11/10/2015,Sophie Fournier,No,No,1:1,,16.07,341.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,STD_White,,07/19/2015,911,11/10/2015,Sophie Fournier,No,No,1:1,,14.25,50.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,STD_Green,,07/20/2015,912,11/10/2015,Sophie Fournier,No,No,1:1,,46.97,4229.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
